Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Temp_diff [K],power,wear_rate
1,300.8,312,1477,37.3,164,0,11.2,55092.1,0.111035884
1,300.9,312.1,1462,46,166,0,11.2,67252,0.113543092
2,301,312.1,1664,28.4,168,0,11.1,47257.6,0.100961538
1,300.8,311.9,1414,41.1,171,0,11.1,58115.4,0.120933522
0,300.9,312,2129,17.8,173,0,11.1,37896.2,0.081258807
1,300.8,311.8,1323,61.1,178,0,11,80835.3,0.134542706
1,300.8,311.8,1427,43.3,180,0,11,61789.1,0.126138753
2,300.9,312,1375,56.1,182,0,11.1,77137.5,0.132363636
2,300.9,312,1402,50.7,185,0,11.1,71081.4,0.131954351
1,300.9,312,1500,44.2,188,0,11.1,66300,0.125333333
2,301,312,1558,37.5,190,0,11,58425,0.12195122
2,300.9,312,1447,41.4,193,0,11.1,59905.8,0.133379406
1,301,312,1518,39.3,196,0,11,59657.4,0.12911726
1,301,311.9,1889,23.5,198,0,10.9,44391.5,0.104817364
1,301,312.1,1675,30.7,200,0,11.1,51422.5,0.119402985
0,300.9,312,1720,27.9,202,0,11.1,47988,0.11744186
2,301,312,1499,34.6,207,0,11,51865.4,0.138092061
1,300.9,312,1441,43.8,210,0,11.1,63115.8,0.14573213
0,300.9,312,1397,42.7,212,0,11.1,59651.9,0.151753758
1,300.9,312,1493,38.7,217,0,11.1,57779.1,0.145344943
2,300.8,312,1422,50.7,219,0,11.2,72095.4,0.154008439
1,300.7,311.9,1399,50.2,222,1,11.2,70229.8,0.158684775
1,300.6,311.9,1425,44.9,224,0,11.3,63982.5,0.157192982
1,300.6,311.8,1501,44.8,226,0,11.2,67244.8,0.150566289
2,300.6,311.9,1629,35.3,0,0,11.3,57503.7,0
1,300.6,312,1490,42.2,3,0,11.4,62878,0.002013423
1,300.7,312,1550,32.4,5,0,11.3,50220,0.003225806
1,300.8,312,1416,46.5,7,0,11.2,65844,0.004943503
1,300.7,311.9,1485,38.8,9,0,11.2,57618,0.006060606
1,300.7,311.8,1564,36.8,11,0,11.1,57555.2,0.007033248
1,300.7,311.7,1910,19.7,13,0,11,37627,0.006806283
1,300.7,311.7,1460,46.1,15,0,11,67306,0.010273973
1,300.7,311.8,1603,34.1,17,0,11.1,54662.3,0.010605115
1,300.7,311.8,1486,47.3,19,0,11.1,70287.8,0.012786003
1,300.8,311.9,1560,31.8,21,0,11.1,49608,0.013461538
1,300.8,311.9,1498,39.3,23,0,11.1,58871.4,0.015353805
0,300.8,311.9,1431,48.5,25,0,11.1,69403.5,0.0174703
1,300.8,311.9,1486,45.1,30,0,11.1,67018.6,0.020188425
1,300.7,311.9,1486,35.8,32,0,11.2,53198.8,0.02153432
1,300.7,311.8,1441,38.1,34,0,11.1,54902.1,0.023594726
2,300.7,311.9,1366,55.1,36,0,11.2,75266.6,0.026354319
1,300.6,311.8,1471,41.4,39,0,11.2,60899.4,0.026512576
1,300.6,311.9,1463,38.2,41,0,11.3,55886.6,0.028024607
1,300.6,311.9,1413,41.3,43,0,11.3,58356.9,0.030431706
0,300.6,311.9,1604,30.5,45,0,11.3,48922,0.028054863
1,300.7,312,1401,51.1,50,0,11.3,71591.1,0.035688794
1,300.6,311.8,1652,27.2,52,0,11.2,44934.4,0.031476998
1,300.5,311.9,1403,45.7,54,0,11.4,64117.1,0.038488952
1,300.5,311.9,1887,21.7,56,0,11.4,40947.9,0.029676736
1,300.4,311.8,1405,47.9,58,0,11.4,67299.5,0.041281139
0,300.2,311.6,1496,41.1,60,0,11.4,61485.6,0.040106952
1,300.1,311.5,1499,43.4,65,0,11.4,65056.6,0.043362241
1,300.2,311.5,1549,37.2,67,0,11.3,57622.8,0.043253712
1,300.3,311.6,1515,44.9,69,0,11.3,68023.5,0.045544554
1,300.2,311.6,1540,37.7,71,0,11.4,58058,0.046103896
0,300.2,311.5,1426,44.3,73,0,11.3,63171.8,0.051192146
2,300.2,311.6,1465,41.4,78,0,11.4,60651,0.053242321
2,300.3,311.6,1359,54.1,81,0,11.3,73521.9,0.059602649
2,300.3,311.7,1551,36.4,84,0,11.4,56456.4,0.054158607
1,300.5,311.8,1596,34.8,87,0,11.3,55540.8,0.054511278
2,300.5,311.9,1670,26.3,89,0,11.4,43921,0.053293413
1,300.4,311.9,1868,21.3,92,0,11.5,39788.4,0.049250535
2,300.6,312,1490,39.8,94,0,11.4,59302,0.063087248
2,300.5,311.9,1676,35.2,97,0,11.4,58995.2,0.057875895
2,300.5,311.9,1875,22.1,100,0,11.4,41437.5,0.053333333
2,300.5,312,1867,23,103,0,11.5,42941,0.05516872
1,300.5,312,1646,29.5,106,0,11.5,48557,0.064398542
0,300.5,312,1375,43.2,108,0,11.5,59400,0.078545455
1,300.5,312,1558,36.7,113,0,11.5,57178.6,0.072528883
1,300.4,312,1631,34.9,115,0,11.6,56921.9,0.07050889
1,300.4,312,1366,43,117,0,11.6,58738,0.085651537
1,300.3,311.8,1360,48,119,0,11.5,65280,0.0875
1,300.3,311.8,1547,39.7,121,0,11.5,61415.9,0.078215902
1,300.3,311.7,1571,31.2,123,0,11.4,49015.2,0.07829408
1,300.2,311.5,1528,36.1,125,0,11.3,55160.8,0.081806283
0,300.2,311.5,1432,43.6,127,0,11.3,62435.2,0.088687151
1,300.2,311.6,1356,53.5,132,0,11.4,72546,0.097345133
0,300.1,311.5,1422,46.2,134,0,11.4,65696.4,0.094233474
1,300.1,311.4,1438,42.2,139,0,11.3,60683.6,0.096662031
1,300.2,311.4,1483,44.4,141,0,11.2,65845.2,0.095077546
1,300.2,311.4,1331,49.8,143,0,11.2,66283.8,0.107438017
1,300.2,311.4,1463,37.5,145,0,11.2,54862.5,0.099111415
1,300.1,311.4,1446,40.6,147,0,11.3,58707.6,0.101659751
1,300.1,311.4,1356,45.7,149,0,11.3,61969.2,0.109882006
1,300.1,311.3,1676,30.3,151,0,11.2,50782.8,0.090095465
1,300.1,311.4,1910,23,153,0,11.3,43930,0.080104712
1,300.2,311.6,1375,56.9,155,0,11.4,78237.5,0.112727273
2,300.2,311.6,1513,40.8,157,0,11.4,61730.4,0.10376735
1,300.2,311.6,1511,35.7,160,0,11.4,53942.7,0.105890139
0,300.2,311.6,1662,28.8,162,0,11.4,47865.6,0.097472924
1,300.2,311.7,1493,48.3,167,0,11.5,72111.9,0.111855325
2,300.2,311.7,1555,37.4,169,0,11.5,58157,0.108681672
1,300.3,311.7,1452,41.5,172,0,11.4,60258,0.1184573
1,300.2,311.6,1500,39,174,0,11.4,58500,0.116
1,300.2,311.7,1603,30.5,176,0,11.5,48891.5,0.109794136
1,300.3,311.7,1682,27.8,178,0,11.4,46759.6,0.105826397
1,300.3,311.8,1567,37.7,180,0,11.5,59075.9,0.114869177
1,300.3,311.8,1413,46,182,0,11.5,64998,0.128803963
2,300.3,311.9,1429,41.6,184,0,11.6,59446.4,0.128761372
1,300.3,311.9,1692,31.5,187,0,11.6,53298,0.110520095
1,300.4,311.9,1476,48.7,189,0,11.5,71881.2,0.12804878
2,300.4,312,1596,30.4,191,0,11.6,48518.4,0.119674185
0,300.3,311.9,1390,49,194,0,11.6,68110,0.139568345
2,300.3,311.8,1607,33.7,199,0,11.5,54155.9,0.12383323
1,300.3,311.7,1821,26.3,202,0,11.4,47892.3,0.110928062
0,300.3,311.8,2141,18.5,204,0,11.5,39608.5,0.095282578
2,300.4,311.8,1553,33.1,209,1,11.4,51404.3,0.134578236
2,300.4,311.8,1442,45.1,0,0,11.4,65034.2,0
1,300.4,311.7,1459,45.6,3,0,11.3,66530.4,0.002056203
0,300.4,311.8,2496,13.5,5,0,11.4,33696,0.002003205
1,300.4,311.8,1367,57.2,10,0,11.4,78192.4,0.007315289
1,300.3,311.8,2004,19.6,12,0,11.5,39278.4,0.005988024
1,300.3,311.7,1406,47.5,14,0,11.4,66785,0.009957326
1,300.3,311.8,1548,33,16,0,11.5,51084,0.010335917
1,300.3,311.7,1333,55.2,18,0,11.4,73581.6,0.013503376
1,300.2,311.6,1767,26.4,20,0,11.4,46648.8,0.011318619
1,300.2,311.6,1827,27,22,0,11.4,49329,0.012041598
2,300.2,311.6,1533,46.4,24,0,11.4,71131.2,0.015655577
0,300.2,311.5,1515,36.8,27,0,11.3,55752,0.017821782
1,300.2,311.4,1568,41,32,0,11.2,64288,0.020408163
1,300.2,311.4,1452,47.8,34,0,11.2,69405.6,0.023415978
1,300.2,311.4,1433,37.9,36,0,11.2,54310.7,0.025122121
2,300.1,311.3,1650,33.8,38,0,11.2,55770,0.023030303
1,300.1,311.4,1629,31.3,41,0,11.3,50987.7,0.025168815
1,300,311.3,1520,39.2,43,0,11.3,59584,0.028289474
0,300,311.2,1393,43.1,45,0,11.2,60038.3,0.032304379
0,299.9,311.2,1364,49.6,50,0,11.3,67654.4,0.036656891
2,299.9,311.3,1389,50,55,0,11.4,69450,0.039596832
1,299.8,311.1,1466,46.1,58,0,11.3,67582.6,0.039563438
1,299.7,311.1,1650,32.4,60,0,11.4,53460,0.036363636
1,299.6,311,1554,36.3,62,0,11.4,56410.2,0.03989704
2,299.6,310.9,1474,39.7,64,0,11.3,58517.8,0.043419267
0,299.5,310.8,1600,32.4,67,0,11.3,51840,0.041875
1,299.5,310.8,1356,54.9,72,0,11.3,74444.4,0.053097345
1,299.5,310.8,1571,38.2,74,0,11.3,60012.2,0.047103756
1,299.6,310.9,1658,28,76,0,11.3,46424,0.045838359
1,299.6,310.8,1393,49.9,78,0,11.2,69510.7,0.055994257
2,299.7,311,1448,49.8,80,0,11.3,72110.4,0.055248619
1,299.7,310.9,1477,40.4,83,0,11.2,59670.8,0.05619499
2,299.7,311,1506,42.7,85,0,11.3,64306.2,0.056440903
2,299.7,310.9,1685,32.1,88,0,11.2,54088.5,0.052225519
1,299.6,310.9,1533,31.8,91,0,11.3,48749.4,0.059360731
1,299.5,310.8,1447,41,93,0,11.3,59327,0.064270905
2,299.5,310.7,1488,39.5,95,0,11.2,58776,0.063844086
2,299.6,310.8,1427,50.4,98,0,11.2,71920.8,0.068675543
2,299.5,310.7,1424,41.3,101,0,11.2,58811.2,0.070926966
1,299.5,310.7,1472,40.9,104,0,11.2,60204.8,0.070652174
1,299.5,310.7,1438,45.7,106,0,11.2,65716.6,0.073713491
1,299.6,310.8,1507,42.4,108,0,11.2,63896.8,0.071665561
1,299.6,310.7,1393,52.1,110,0,11.1,72575.3,0.07896626
1,299.5,310.8,1283,52.4,112,0,11.3,67229.2,0.087295401
1,299.6,310.8,1644,30.9,114,0,11.2,50799.6,0.069343066
1,299.6,310.8,1498,46.9,116,0,11.2,70256.2,0.077436582
1,299.6,310.8,1400,40.8,118,0,11.2,57120,0.084285714
0,299.6,310.9,1679,31.2,120,0,11.3,52384.8,0.071471114
2,299.7,311.1,1618,30.3,125,0,11.4,49025.4,0.077255871
0,299.6,311,1714,30.2,128,0,11.4,51762.8,0.074679113
1,299.6,311,1574,35,133,0,11.4,55090,0.084498094
1,299.7,311.1,1574,36.4,135,0,11.4,57293.6,0.085768742
1,299.6,310.9,1472,40.9,137,0,11.3,60204.8,0.093070652
1,299.6,311,1552,33.2,139,0,11.4,51526.4,0.089561856
1,299.7,311.1,1603,31.4,141,0,11.4,50334.2,0.087960075
0,299.7,311.1,1353,47.1,143,0,11.4,63726.3,0.105691057
1,299.7,311.1,1690,30.6,148,0,11.4,51714,0.087573964
2,299.8,311.2,1745,26.3,150,0,11.4,45893.5,0.085959885
1,299.9,311.3,1522,45.7,153,0,11.4,69555.4,0.100525624
0,300,311.4,1641,34.5,155,0,11.4,56614.5,0.094454601
1,299.9,311.4,1596,28.9,160,0,11.5,46124.4,0.100250627
0,299.9,311.4,1497,37,162,0,11.5,55389,0.108216433
1,299.9,311.3,1371,52.3,167,0,11.4,71703.3,0.121808899
2,299.9,311.3,1445,41.2,169,0,11.4,59534,0.116955017
1,299.8,311.2,1564,40,172,0,11.4,62560,0.109974425
1,299.7,311.1,1439,44.9,174,0,11.4,64611.1,0.120917304
1,299.7,311.2,1352,52.1,176,0,11.5,70439.2,0.130177515
1,299.8,311.3,1560,35.4,178,0,11.5,55224,0.114102564
2,299.7,311.2,1616,42.3,180,0,11.5,68356.8,0.111386139
1,299.7,311.2,1835,23.7,183,0,11.5,43489.5,0.09972752
2,299.7,311.1,1649,32.7,185,0,11.4,53922.3,0.112189206
1,299.8,311.1,1452,47.3,188,0,11.3,68679.6,0.129476584
1,299.8,311.1,2144,17.7,190,0,11.3,37948.8,0.088619403
1,299.7,311.1,1554,41,192,0,11.4,63714,0.123552124
1,299.7,311,1827,25.4,194,0,11.3,46405.8,0.106185003
1,299.6,310.9,1448,46.3,196,0,11.3,67042.4,0.135359116
2,299.6,310.9,1530,38.8,198,0,11.3,59364,0.129411765
1,299.7,311,1983,21,201,0,11.3,41643,0.101361573
2,299.7,310.9,1620,37.2,203,0,11.2,60264,0.125308642
2,299.6,310.9,1630,29.8,206,0,11.3,48574,0.126380368
1,299.6,310.9,1229,65.2,209,1,11.3,80130.8,0.170056957
1,299.5,310.8,1873,22.3,211,0,11.3,41767.9,0.112653497
1,299.4,310.7,1426,45.7,213,0,11.3,65168.2,0.149368864
1,299.4,310.8,1376,53.9,215,1,11.4,74166.4,0.15625
1,299.4,310.8,1622,33.6,217,0,11.4,54499.2,0.13378545
2,299.4,310.7,1492,45.7,219,0,11.3,68184.4,0.146782842
2,299.3,310.7,1374,48.9,222,0,11.4,67188.6,0.161572052
1,299.2,310.7,1737,27,225,1,11.5,46899,0.129533679
1,299.3,310.8,1426,42.4,0,0,11.5,60462.4,0
2,299.3,310.9,1826,25.1,2,0,11.6,45832.6,0.00109529
1,299.3,310.9,1669,32.4,5,0,11.6,54075.6,0.002995806
2,299.4,310.9,1473,40.1,7,0,11.5,59067.3,0.004752206
1,299.4,310.9,1751,27.8,10,0,11.5,48677.8,0.005711022
2,299.4,310.9,1446,47.3,12,0,11.5,68395.8,0.008298755
1,299.3,310.8,1483,43.5,15,0,11.5,64510.5,0.010114633
1,299.2,310.7,1535,42.6,17,0,11.5,65391,0.011074919
1,299.2,310.7,1477,44,19,0,11.5,64988,0.012863913
1,299.3,310.8,1391,46.9,21,0,11.5,65237.9,0.015097052
0,299.2,310.7,1636,29.4,23,0,11.5,48098.4,0.01405868
1,299.2,310.6,1675,33.3,28,0,11.4,55777.5,0.016716418
0,299.2,310.5,1329,48.9,30,0,11.3,64988.1,0.022573363
2,299.2,310.5,1548,33.5,35,0,11.3,51858,0.022609819
1,299.2,310.5,1391,45.8,38,0,11.3,63707.8,0.027318476
1,299.1,310.5,1437,43.1,40,0,11.4,61934.7,0.027835769
1,299.2,310.6,1370,61.9,42,0,11.4,84803,0.030656934
1,299.1,310.6,1577,37.1,44,0,11.5,58506.7,0.027901078
1,299.1,310.5,1485,37.8,46,0,11.4,56133,0.030976431
1,299,310.4,1504,34.3,48,0,11.4,51587.2,0.031914894
2,298.9,310.3,1551,35.2,50,0,11.4,54595.2,0.032237266
2,299.1,310.5,1428,43,53,0,11.4,61404,0.037114846
1,299,310.5,1755,27.9,56,0,11.5,48964.5,0.031908832
1,299.1,310.5,1329,54.9,58,0,11.4,72962.1,0.043641836
1,299.1,310.5,1496,35.2,60,0,11.4,52659.2,0.040106952
1,299.1,310.5,1532,36.6,62,0,11.4,56071.2,0.040469974
1,299.1,310.5,1389,61.4,64,0,11.4,85284.6,0.046076314
2,299.1,310.4,1524,51.4,66,0,11.3,78333.6,0.043307087
2,299.1,310.4,1422,49.3,69,0,11.3,70104.6,0.048523207
1,299.1,310.5,1739,27.4,72,0,11.4,47648.6,0.041403105
1,299.1,310.5,1736,26.9,74,0,11.4,46698.4,0.042626728
1,299.1,310.5,1419,48.8,76,0,11.4,69247.2,0.053558844
1,299.1,310.6,1326,49.7,78,0,11.5,65902.2,0.058823529
2,299.1,310.6,1449,43.2,80,0,11.5,62596.8,0.05521049
1,299.2,310.6,1534,39.7,83,0,11.4,60899.8,0.05410691
2,299.2,310.6,1443,50.9,85,0,11.4,73448.7,0.058905059
1,299.2,310.6,1498,41.1,88,0,11.4,61567.8,0.058744993
1,299.1,310.6,1796,26,90,0,11.5,46696,0.050111359
1,299.1,310.4,1519,45.3,92,0,11.3,68810.7,0.060566162
1,299,310.4,1339,49.6,94,0,11.4,66414.4,0.070201643
1,299,310.4,1483,41.5,96,0,11.4,61544.5,0.064733648
2,298.9,310.2,2099,20,98,0,11.3,41980,0.046688899
2,299,310.3,1689,29.7,101,0,11.3,50163.3,0.059798697
0,299.1,310.4,1369,54.5,104,0,11.3,74610.5,0.07596786
1,299,310.4,1512,38.8,109,0,11.4,58665.6,0.072089947
2,299,310.3,1303,68.6,111,1,11.3,89385.8,0.085188028
1,299,310.3,1552,39.9,114,0,11.3,61924.8,0.073453608
1,299,310.4,1713,28,116,0,11.4,47964,0.067717455
1,298.9,310.3,1456,44.1,118,0,11.4,64209.6,0.081043956
1,299,310.4,1524,39.8,120,0,11.4,60655.2,0.078740157
2,299,310.4,1394,45.2,122,0,11.4,63008.8,0.087517934
1,299,310.4,1981,21.2,125,0,11.4,41997.2,0.063099445
1,299,310.4,1565,36.1,127,0,11.4,56496.5,0.08115016
1,299.1,310.4,1657,31,129,0,11.3,51367,0.077851539
2,299,310.4,1625,37.1,131,0,11.4,60287.5,0.080615385
1,299,310.4,1606,31.1,134,0,11.4,49946.6,0.083437111
0,299,310.5,1336,56.8,136,0,11.5,75884.8,0.101796407
2,299,310.6,1587,34.2,141,0,11.6,54275.4,0.088846881
1,299.1,310.6,1602,39.7,144,0,11.5,63599.4,0.08988764
1,299.1,310.5,1471,38.4,146,0,11.4,56486.4,0.099252209
0,299.1,310.6,1332,48,148,0,11.5,63936,0.111111111
0,299.2,310.6,1434,48.4,153,0,11.4,69405.6,0.106694561
1,299.1,310.6,1921,23.9,158,0,11.5,45911.9,0.082248829
0,299.2,310.6,1704,30.6,160,0,11.4,52142.4,0.093896714
2,299.1,310.6,1397,49.5,165,0,11.5,69151.5,0.118110236
0,299.1,310.6,1791,28,168,0,11.5,50148,0.093802345
1,299.1,310.6,1818,24.1,173,0,11.5,43813.8,0.095159516
1,299.2,310.7,1540,36.3,175,0,11.5,55902,0.113636364
2,299.2,310.8,1502,39.8,177,0,11.6,59779.6,0.117842876
0,299.2,310.8,1761,30.4,180,0,11.6,53534.4,0.102214651
2,299.1,310.8,1517,38.4,185,0,11.7,58252.8,0.12195122
1,299.1,310.7,1309,51.1,188,0,11.6,66889.9,0.143621085
1,298.9,310.6,1363,52.6,190,0,11.7,71693.8,0.139398386
2,299,310.6,1787,22.2,192,0,11.6,39671.4,0.107442641
1,298.9,310.5,1640,29.2,195,0,11.6,47888,0.118902439
2,298.9,310.6,1720,25.3,197,0,11.7,43516,0.114534884
1,298.8,310.5,1384,52.8,200,0,11.7,73075.2,0.144508671
0,298.8,310.5,1294,55.8,202,0,11.7,72205.2,0.1561051
1,298.8,310.5,1464,46.4,207,0,11.7,67929.6,0.141393443
1,298.8,310.6,1803,25.4,209,0,11.8,45796.2,0.115917915
1,298.8,310.6,1602,39.1,211,0,11.8,62638.2,0.131710362
0,298.9,310.6,1519,38.8,213,0,11.7,58937.2,0.140223831
2,298.9,310.7,1638,33.6,218,0,11.8,55036.8,0.133089133
0,298.9,310.6,1615,33,221,0,11.7,53295,0.136842105
1,298.8,310.6,1651,33.3,0,0,11.8,54978.3,0
1,298.9,310.6,1387,52.7,2,0,11.7,73094.9,0.001441961
2,298.8,310.5,1678,32.8,4,0,11.7,55038.4,0.00238379
1,298.9,310.6,1585,38.1,7,0,11.7,60388.5,0.004416404
2,298.8,310.6,1640,33.8,9,0,11.8,55432,0.005487805
1,298.9,310.6,1406,43.8,12,0,11.7,61582.8,0.008534851
2,298.9,310.6,1679,35.8,14,0,11.7,60108.2,0.008338297
1,298.9,310.5,1717,26.9,17,0,11.6,46187.3,0.00990099
0,298.9,310.5,1429,39.9,19,0,11.6,57017.1,0.013296011
2,298.9,310.4,1533,44.4,24,0,11.5,68065.2,0.015655577
2,298.9,310.5,1525,38.5,27,0,11.6,58712.5,0.017704918
1,298.9,310.4,1739,26.3,30,0,11.5,45735.7,0.017251294
1,298.9,310.3,1436,39,32,0,11.4,56004,0.022284123
2,298.8,310.2,1595,33.1,34,0,11.4,52794.5,0.021316614
0,298.7,310.1,1435,45.6,37,0,11.4,65436,0.025783972
1,298.7,310,1637,31.8,42,0,11.3,52056.6,0.025656689
1,298.7,310.1,1558,37.6,44,0,11.4,58580.8,0.028241335
2,298.7,310.1,1644,34.1,46,0,11.4,56060.4,0.027980535
1,298.7,310.1,1641,31.1,49,0,11.4,51035.1,0.029859842
1,298.8,310.2,1504,41,51,0,11.4,61664,0.033909574
2,298.7,310.1,1506,50.7,53,0,11.4,76354.2,0.035192563
0,298.8,310.1,1380,44,56,0,11.3,60720,0.04057971
2,298.7,310.1,1549,42.5,61,0,11.4,65832.5,0.039380245
2,298.7,310.1,1402,69.7,64,1,11.4,97719.4,0.045649073
1,298.7,310.1,1401,45.3,67,0,11.4,63465.3,0.047822984
2,298.7,310,1459,40.2,69,0,11.3,58651.8,0.047292666
1,298.7,309.9,1465,39.7,72,0,11.2,58160.5,0.049146758
2,298.8,310,1295,52.7,74,0,11.2,68246.5,0.057142857
2,298.8,310,1529,38.5,77,0,11.2,58866.5,0.050359712
2,298.8,310,1484,44.9,80,0,11.2,66631.6,0.053908356
1,298.8,309.9,1739,30.6,83,0,11.1,53213.4,0.04772858
0,298.7,309.8,1422,40.7,85,0,11.1,57875.4,0.059774965
1,298.8,309.8,1463,40,90,0,11,58520,0.06151743
1,298.7,309.7,1667,30.4,92,0,11,50676.8,0.055188962
0,298.7,309.7,1565,39.3,94,0,11,61504.5,0.060063898
1,298.7,309.7,1393,45.7,99,0,11,63660.1,0.071069634
2,298.8,309.7,1453,47.7,101,0,10.9,69308.1,0.069511356
1,298.8,309.6,1442,50,104,0,10.8,72100,0.072122053
1,298.7,309.6,1364,44.9,106,0,10.9,61243.6,0.07771261
0,298.7,309.5,1453,40.4,108,0,10.8,58701.2,0.074328975
2,298.7,309.5,1394,46,113,0,10.8,64124,0.081061693
2,298.7,309.5,1500,38.8,116,0,10.8,58200,0.077333333
0,298.6,309.5,1523,34.2,119,0,10.9,52086.6,0.078135259
2,298.7,309.6,1254,57.1,124,0,10.9,71603.4,0.098883573
1,298.6,309.5,1325,52.2,127,0,10.9,69165,0.095849057
1,298.8,309.7,1424,49.6,129,0,10.9,70630.4,0.090589888
1,298.8,309.7,1505,39,131,0,10.9,58695,0.087043189
2,298.8,309.7,1392,48.7,133,0,10.9,67790.4,0.095545977
1,298.8,309.7,1529,44,136,0,10.9,67276,0.088947024
2,298.8,309.7,1477,48.5,138,0,10.9,71634.5,0.093432634
2,298.8,309.7,1459,47.3,141,0,10.9,69010.7,0.096641535
2,299,309.8,2240,15.9,144,0,10.8,35616,0.064285714
1,298.9,309.7,1449,48.8,147,0,10.8,70711.2,0.101449275
2,298.8,309.7,1589,35.3,149,0,10.9,56091.7,0.093769666
1,298.8,309.7,1740,28.5,152,0,10.9,49590,0.087356322
2,298.8,309.7,1499,40.3,154,0,10.9,60409.7,0.102735157
2,298.8,309.7,1480,38.1,157,0,10.9,56388,0.106081081
1,298.8,309.7,1751,29.6,160,0,10.9,51829.6,0.091376356
1,298.7,309.7,1510,40.6,162,0,11,61306,0.107284768
0,298.8,309.8,1437,48.2,164,0,11,69263.4,0.114126653
1,298.8,309.7,1609,40.4,169,0,10.9,65003.6,0.105034183
0,298.8,309.8,1490,35.9,171,0,11,53491,0.114765101
1,298.7,309.7,1601,35.7,176,0,11,57155.7,0.109931293
1,298.7,309.6,1665,31.1,178,0,10.9,51781.5,0.106906907
2,298.7,309.6,1452,42.7,180,0,10.9,62000.4,0.123966942
2,298.7,309.5,1487,33.6,183,0,10.8,49963.2,0.123066577
2,298.7,309.6,1382,48.1,186,0,10.9,66474.2,0.134587554
2,298.7,309.6,1686,26.2,189,0,10.9,44173.2,0.112099644
1,298.6,309.6,1491,36.9,192,0,11,55017.9,0.128772636
1,298.7,309.6,1442,55.6,194,0,10.9,80175.2,0.134535368
1,298.6,309.6,1390,50.3,196,0,11,69917,0.141007194
1,298.7,309.6,1502,46.7,198,0,10.9,70143.4,0.131824234
2,298.6,309.6,1344,59.4,200,0,11,79833.6,0.148809524
1,298.5,309.5,1385,46.3,203,1,11,64125.5,0.146570397
1,298.7,309.7,1547,37.4,0,0,11,57857.8,0
2,298.6,309.6,1525,42.4,2,0,11,64660,0.001311475
1,298.6,309.6,1540,35.8,5,0,11,55132,0.003246753
1,298.6,309.5,1450,44.3,7,0,10.9,64235,0.004827586
1,298.6,309.6,1353,62.5,9,0,11,84562.5,0.006651885
1,298.8,309.7,1582,45,11,0,10.9,71190,0.006953224
1,298.9,309.8,1396,49,13,0,10.9,68404,0.009312321
2,298.8,309.8,1551,36.6,15,0,11,56766.6,0.00967118
2,298.9,309.8,1836,22.8,18,0,10.9,41860.8,0.009803922
1,298.9,309.8,1390,49.9,21,0,10.9,69361,0.015107914
1,298.9,309.8,1534,42.1,23,0,10.9,64581.4,0.014993481
1,298.8,309.7,1953,20.6,25,0,10.9,40231.8,0.012800819
1,298.8,309.8,1634,33.6,27,0,11,54902.4,0.016523868
1,298.7,309.7,1881,21.7,29,0,11,40817.7,0.015417331
2,298.8,309.7,1448,44.8,31,0,10.9,64870.4,0.02140884
2,298.7,309.7,1362,50.5,34,0,11,68781,0.024963289
1,298.8,309.7,1225,63.4,37,0,10.9,77665,0.030204082
2,298.8,309.6,1384,48.2,39,0,10.8,66708.8,0.028179191
1,298.8,309.8,1334,49.3,42,0,11,65766.2,0.031484258
1,298.8,309.7,1336,50.3,44,0,10.9,67200.8,0.032934132
2,298.8,309.9,1331,61.6,46,0,11.1,81989.6,0.034560481
1,298.8,309.9,1629,31.9,49,0,11.1,51965.1,0.030079804
1,298.9,310,1776,25.7,51,0,11.1,45643.2,0.028716216
0,298.8,310,1530,38.3,53,0,11.2,58599,0.034640523
1,298.9,310,1719,27.3,58,0,11.1,46928.7,0.033740547
2,298.8,309.9,1495,35.2,60,0,11.1,52624,0.040133779
1,298.8,309.7,1450,43.1,63,0,10.9,62495,0.043448276
0,298.8,309.8,1563,38.8,65,0,11,60644.4,0.041586692
2,298.9,309.9,1501,37.1,70,0,11,55687.1,0.046635576
1,298.8,309.9,1351,47.2,73,0,11.1,63767.2,0.054034049
1,298.9,309.9,1365,46.5,75,0,11,63472.5,0.054945055
1,298.8,309.9,1525,39.7,77,0,11.1,60542.5,0.050491803
2,298.8,309.8,1288,61.9,79,0,11,79727.2,0.061335404
1,298.6,309.6,1423,42.7,82,0,11,60762.1,0.057624736
2,298.5,309.6,1502,39.4,84,0,11.1,59178.8,0.055925433
1,298.5,309.5,1428,43.5,87,0,11,62118,0.06092437
2,298.6,309.5,1566,38.1,89,0,10.9,59664.6,0.056832695
2,298.5,309.5,1483,44.8,92,0,11,66438.4,0.062036413
0,298.6,309.6,1593,33.3,95,0,11,53046.9,0.059635907
1,298.5,309.6,1724,26.4,100,0,11.1,45513.6,0.05800464
1,298.5,309.7,2617,12.1,102,1,11.2,31665.7,0.038975927
1,298.6,309.7,1294,59.4,104,0,11.1,76863.6,0.080370943
1,298.6,309.6,1533,40.7,106,0,11,62393.1,0.069145466
0,298.5,309.4,1671,31.8,108,0,10.9,53137.8,0.064631957
1,298.5,309.5,1370,52.4,113,0,11,71788,0.082481752
1,298.5,309.6,1462,45.1,115,0,11.1,65936.2,0.078659371
1,298.4,309.5,1545,36.6,117,0,11.1,56547,0.075728155
2,298.4,309.5,1484,41.7,119,0,11.1,61882.8,0.080188679
