Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Temp_diff [K],power,wear_rate
1,299.1,310.5,1628,35.9,174,0,11.399999999999977,58445.2,0.10687960687960688
1,299.1,310.4,1505,46.1,176,0,11.299999999999955,69380.5,0.11694352159468438
2,299.0,310.3,1827,28.0,178,0,11.300000000000011,51156.0,0.09742747673782157
1,299.0,310.3,1577,40.0,181,0,11.300000000000011,63080.0,0.11477488902980343
1,298.9,310.2,1304,57.2,183,0,11.300000000000011,74588.8,0.14033742331288343
0,298.9,310.1,1324,54.6,185,0,11.200000000000045,72290.40000000001,0.13972809667673716
1,298.8,310.0,1537,39.9,190,0,11.199999999999989,61326.299999999996,0.1236174365647365
2,298.8,310.1,1501,48.7,192,0,11.300000000000011,73098.7,0.1279147235176549
2,298.7,309.9,1654,29.1,195,0,11.199999999999989,48131.4,0.11789600967351874
2,298.7,310.0,1519,38.1,198,0,11.300000000000011,57873.9,0.130348913759052
1,298.7,309.9,1371,51.3,201,0,11.199999999999989,70332.3,0.14660831509846828
1,298.7,309.8,1181,65.9,203,1,11.100000000000023,77827.90000000001,0.1718882303132938
1,298.6,309.8,1469,42.8,205,0,11.199999999999989,62873.2,0.13955071477195372
1,298.6,309.8,1637,34.6,207,0,11.199999999999989,56640.200000000004,0.1264508246792914
1,298.6,309.8,1370,56.0,0,0,11.199999999999989,76720.0,0.0
1,298.6,309.9,1630,30.6,2,0,11.299999999999955,49878.0,0.001226993865030675
1,298.6,310.0,1517,39.0,4,0,11.399999999999977,59163.0,0.0026367831245880024
2,298.6,309.9,1668,32.3,6,0,11.299999999999955,53876.399999999994,0.0035971223021582736
2,298.6,309.9,1818,24.9,9,0,11.299999999999955,45268.2,0.0049504950495049506
2,298.6,310.0,1541,36.9,12,0,11.399999999999977,56862.899999999994,0.007787151200519144
1,298.5,309.9,1482,42.1,15,0,11.399999999999977,62392.200000000004,0.010121457489878543
1,298.6,310.1,1439,49.9,17,0,11.5,71806.09999999999,0.0118137595552467
1,298.5,310.0,1492,41.2,19,0,11.5,61470.4,0.012734584450402145
1,298.4,309.9,1725,27.8,21,0,11.5,47955.0,0.01217391304347826
1,298.4,310.0,1559,44.2,23,0,11.600000000000023,68907.8,0.014753046824887749
1,298.5,310.0,1435,42.5,25,0,11.5,60987.5,0.017421602787456445
2,298.6,310.0,1512,37.5,27,0,11.399999999999977,56700.0,0.017857142857142856
1,298.6,309.9,1564,37.1,30,0,11.299999999999955,58024.4,0.01918158567774936
1,298.6,310.0,1522,40.3,32,0,11.399999999999977,61336.6,0.02102496714848883
1,298.6,309.9,1356,59.5,34,0,11.299999999999955,80682.0,0.025073746312684365
1,298.6,309.9,1556,38.6,36,0,11.299999999999955,60061.600000000006,0.02313624678663239
1,298.6,309.9,1393,45.5,38,0,11.299999999999955,63381.5,0.027279253409906678
1,298.7,309.9,1753,26.8,40,0,11.199999999999989,46980.4,0.022818026240730177
1,298.7,309.9,1651,29.5,42,0,11.199999999999989,48704.5,0.025439127801332527
1,298.7,309.9,1372,54.7,44,0,11.199999999999989,75048.40000000001,0.03206997084548105
1,298.7,309.9,1446,43.3,46,0,11.199999999999989,62611.799999999996,0.0318118948824343
2,298.7,309.8,1501,44.7,48,0,11.100000000000023,67094.7,0.031978680879413725
2,298.7,309.9,1411,45.1,51,0,11.199999999999989,63636.1,0.03614457831325301
0,298.6,309.7,1672,27.5,54,0,11.099999999999966,45980.0,0.03229665071770335
2,298.7,309.8,1475,40.5,59,0,11.100000000000023,59737.5,0.04
1,298.7,309.8,1469,38.4,62,0,11.100000000000023,56409.6,0.04220558202859088
1,298.6,309.8,1704,28.3,64,0,11.199999999999989,48223.200000000004,0.03755868544600939
0,298.6,309.7,1463,39.1,66,0,11.099999999999966,57203.3,0.045112781954887216
2,298.6,309.7,1280,64.1,71,0,11.099999999999966,82048.0,0.05546875
1,298.7,309.9,1464,38.0,74,0,11.199999999999989,55632.0,0.050546448087431695
1,298.6,309.8,1332,46.4,76,0,11.199999999999989,61804.799999999996,0.057057057057057055
1,298.5,309.7,1634,37.8,78,0,11.199999999999989,61765.2,0.04773561811505508
2,298.6,309.8,1430,43.1,80,0,11.199999999999989,61633.0,0.055944055944055944
2,298.5,309.7,1523,44.6,83,0,11.199999999999989,67925.8,0.054497701904136574
2,298.5,309.7,1557,37.7,86,0,11.199999999999989,58698.9,0.05523442517662171
1,298.5,309.6,1585,32.2,89,0,11.100000000000023,51037.00000000001,0.05615141955835962
0,298.5,309.6,1579,33.5,91,0,11.100000000000023,52896.5,0.05763141228625712
2,298.5,309.7,1354,60.8,96,0,11.199999999999989,82323.2,0.07090103397341212
1,298.6,309.7,1627,33.4,99,0,11.099999999999966,54341.799999999996,0.06084818684695759
1,298.4,309.6,1477,35.6,101,0,11.200000000000045,52581.200000000004,0.06838185511171294
2,298.3,309.4,1595,29.0,103,0,11.099999999999966,46255.0,0.064576802507837
1,298.4,309.5,1520,38.1,106,0,11.100000000000023,57912.0,0.06973684210526315
1,298.3,309.4,1618,31.5,108,0,11.099999999999966,50967.0,0.06674907292954264
1,298.4,309.5,1397,50.3,110,0,11.100000000000023,70269.09999999999,0.07874015748031496
1,298.4,309.5,1450,47.9,112,0,11.100000000000023,69455.0,0.07724137931034483
2,298.5,309.5,1501,40.2,114,0,11.0,60340.200000000004,0.0759493670886076
1,298.4,309.4,1392,50.1,117,0,11.0,69739.2,0.08405172413793104
1,298.4,309.4,1385,43.2,119,0,11.0,59832.00000000001,0.08592057761732852
1,298.4,309.4,1461,46.3,121,0,11.0,67644.3,0.08281998631074607
2,298.5,309.6,1364,58.7,123,0,11.100000000000023,80066.8,0.09017595307917889
1,298.5,309.5,1579,38.6,126,0,11.0,60949.4,0.07979734008866371
2,298.4,309.5,1514,38.8,128,0,11.100000000000023,58743.2,0.0845442536327609
2,298.3,309.5,1560,36.9,131,0,11.199999999999989,57564.0,0.08397435897435897
1,298.3,309.5,1542,36.7,134,0,11.199999999999989,56591.4,0.08690012970168612
1,298.3,309.4,1668,27.1,136,0,11.099999999999966,45202.8,0.0815347721822542
2,298.3,309.4,1816,22.6,138,0,11.099999999999966,41041.600000000006,0.07599118942731277
2,298.3,309.4,1509,34.2,141,0,11.099999999999966,51607.8,0.09343936381709742
1,298.4,309.6,1479,37.8,144,0,11.200000000000045,55906.2,0.0973630831643002
1,298.4,309.6,1655,30.2,146,0,11.200000000000045,49981.0,0.08821752265861027
1,298.3,309.5,1711,30.3,148,0,11.199999999999989,51843.3,0.08649912331969609
1,298.4,309.7,1581,34.6,150,0,11.300000000000011,54702.600000000006,0.09487666034155598
0,298.6,309.8,1279,55.9,152,0,11.199999999999989,71496.09999999999,0.11884284597341674
1,298.5,309.8,1468,40.9,157,0,11.300000000000011,60041.2,0.10694822888283378
1,298.4,309.7,1419,41.3,159,0,11.300000000000011,58604.7,0.11205073995771671
1,298.4,309.7,1530,38.6,161,0,11.300000000000011,59058.0,0.10522875816993464
1,298.4,309.6,1710,27.3,163,1,11.200000000000045,46683.0,0.09532163742690059
1,298.4,309.7,1518,39.8,165,0,11.300000000000011,60416.399999999994,0.10869565217391304
2,298.4,309.7,1679,33.3,167,0,11.300000000000011,55910.7,0.09946396664681358
2,298.4,309.7,1870,22.5,170,0,11.300000000000011,42075.0,0.09090909090909091
1,298.3,309.7,1484,44.3,173,0,11.399999999999977,65741.2,0.11657681940700809
1,298.4,309.7,1457,44.2,175,0,11.300000000000011,64399.4,0.12010981468771448
0,298.3,309.6,1546,36.2,177,0,11.300000000000011,55965.200000000004,0.11448900388098318
2,298.2,309.5,1478,36.5,182,0,11.300000000000011,53947.0,0.12313937753721245
1,298.2,309.4,1447,47.1,185,0,11.199999999999989,68153.7,0.12785072563925362
1,298.2,309.4,1443,45.4,187,0,11.199999999999989,65512.2,0.1295911295911296
1,298.3,309.6,1527,30.9,189,0,11.300000000000011,47184.299999999996,0.1237721021611002
2,298.3,309.6,1469,54.8,191,0,11.300000000000011,80501.2,0.1300204220558203
2,298.3,309.6,1681,27.1,194,0,11.300000000000011,45555.100000000006,0.11540749553837001
1,298.3,309.6,1420,44.1,197,0,11.300000000000011,62622.0,0.1387323943661972
2,298.3,309.5,1543,49.9,199,0,11.199999999999989,76995.7,0.1289695398574206
1,298.4,309.5,1376,50.4,202,0,11.100000000000023,69350.4,0.14680232558139536
0,298.3,309.4,1631,29.8,0,0,11.099999999999966,48603.8,0.0
0,298.3,309.3,1529,41.7,5,0,11.0,63759.3,0.0032701111837802484
1,298.3,309.4,1468,46.2,10,0,11.099999999999966,67821.6,0.006811989100817439
1,298.3,309.4,1378,52.3,12,0,11.099999999999966,72069.4,0.008708272859216255
1,298.3,309.3,1401,51.9,14,0,11.0,72711.9,0.009992862241256246
1,298.4,309.3,1531,37.4,16,0,10.900000000000034,57259.4,0.010450685826257348
1,298.4,309.3,1512,35.8,18,0,10.900000000000034,54129.6,0.011904761904761904
2,298.5,309.4,1522,47.4,20,0,10.899999999999977,72142.8,0.013140604467805518
2,298.5,309.3,1615,31.8,23,0,10.800000000000011,51357.0,0.014241486068111455
1,298.6,309.3,1449,46.5,26,0,10.699999999999989,67378.5,0.017943409247757072
1,298.6,309.4,1315,55.5,28,0,10.799999999999955,72982.5,0.02129277566539924
2,298.6,309.4,1465,41.1,30,0,10.799999999999955,60211.5,0.020477815699658702
2,298.6,309.5,1404,43.3,33,0,10.899999999999977,60793.2,0.023504273504273504
1,298.6,309.5,1547,44.8,36,0,10.899999999999977,69305.59999999999,0.023270846800258566
2,298.6,309.5,1426,45.4,38,0,10.899999999999977,64740.4,0.02664796633941094
1,298.6,309.5,1730,30.2,41,0,10.899999999999977,52246.0,0.023699421965317918
1,298.5,309.4,1548,37.7,43,0,10.899999999999977,58359.600000000006,0.027777777777777776
1,298.5,309.4,1517,40.2,45,0,10.899999999999977,60983.4,0.02966381015161503
1,298.6,309.5,1687,29.3,47,0,10.899999999999977,49429.1,0.027860106698280974
1,298.5,309.5,1738,25.2,49,0,11.0,43797.6,0.02819332566168009
0,298.4,309.4,1512,35.3,51,0,11.0,53373.6,0.03373015873015873
2,298.5,309.4,1365,48.7,56,0,10.899999999999977,66475.5,0.041025641025641026
0,298.5,309.4,2011,21.0,59,0,10.899999999999977,42231.0,0.029338637493784188
1,298.4,309.3,1806,27.6,64,0,10.900000000000034,49845.600000000006,0.035437430786267994
1,298.4,309.3,1716,28.4,66,0,10.900000000000034,48734.399999999994,0.038461538461538464
2,298.4,309.4,1666,24.3,68,0,11.0,40483.8,0.04081632653061224
1,298.5,309.4,1578,36.3,71,0,10.899999999999977,57281.399999999994,0.044993662864385296
1,298.3,309.3,1558,37.2,73,0,11.0,57957.600000000006,0.04685494223363286
1,298.3,309.2,1456,45.5,75,0,10.899999999999977,66248.0,0.05151098901098901
2,298.2,309.1,1457,49.0,77,0,10.900000000000034,71393.0,0.05284831846259437
1,298.2,309.1,1467,44.5,80,0,10.900000000000034,65281.5,0.054533060668029994
2,298.1,309.0,1661,38.2,82,0,10.899999999999977,63450.200000000004,0.049367850692354005
1,298.1,309.0,1592,33.9,85,0,10.899999999999977,53968.799999999996,0.05339195979899498
1,298.2,309.0,1596,37.2,87,0,10.800000000000011,59371.200000000004,0.05451127819548872
1,298.2,309.0,1489,40.6,89,0,10.800000000000011,60453.4,0.05977165883143049
1,298.3,309.0,1471,48.3,91,0,10.699999999999989,71049.3,0.061862678450033994
2,298.3,309.0,1505,41.3,93,0,10.699999999999989,62156.49999999999,0.061794019933554815
1,298.3,309.0,1519,40.0,96,0,10.699999999999989,60760.0,0.06319947333772219
1,298.3,309.0,1408,45.4,98,0,10.699999999999989,63923.2,0.06960227272727272
1,298.2,308.9,1332,44.4,100,0,10.699999999999989,59140.799999999996,0.07507507507507508
1,298.1,308.9,1351,52.4,102,0,10.799999999999955,70792.4,0.07549962990377498
1,298.0,308.9,1500,36.7,104,0,10.899999999999977,55050.00000000001,0.06933333333333333
2,298.0,308.7,1614,30.7,106,0,10.699999999999989,49549.799999999996,0.06567534076827757
1,298.0,308.8,1489,36.5,109,0,10.800000000000011,54348.5,0.07320349227669577
2,297.9,308.7,1751,26.6,111,0,10.800000000000011,46576.600000000006,0.0633923472301542
1,298.0,308.7,1511,45.8,114,0,10.699999999999989,69203.8,0.07544672402382528
1,297.9,308.6,1691,29.6,116,0,10.700000000000045,50053.600000000006,0.06859846244825547
1,297.9,308.6,1757,27.5,118,0,10.700000000000045,48317.5,0.06715993170176437
0,297.9,308.7,1545,35.9,120,0,10.800000000000011,55465.5,0.07766990291262135
1,297.9,308.6,2262,15.7,125,0,10.700000000000045,35513.4,0.05526083112290009
2,297.7,308.5,1559,35.2,127,0,10.800000000000011,54876.8,0.0814624759461193
1,297.6,308.4,1626,32.4,130,0,10.799999999999955,52682.399999999994,0.07995079950799508
1,297.6,308.3,1424,53.9,132,0,10.699999999999989,76753.59999999999,0.09269662921348315
2,297.6,308.3,1648,29.1,134,0,10.699999999999989,47956.8,0.08131067961165049
1,297.6,308.3,1523,39.5,137,0,10.699999999999989,60158.5,0.08995403808273145
1,297.6,308.3,1502,43.2,139,0,10.699999999999989,64886.4,0.09254327563249001
1,297.5,308.2,1489,40.7,141,0,10.699999999999989,60602.3,0.09469442578912021
2,297.4,308.1,1620,31.2,143,0,10.700000000000045,50544.0,0.0882716049382716
1,297.5,308.1,1631,30.6,146,0,10.600000000000023,49908.600000000006,0.08951563458001226
2,297.5,308.0,1429,45.8,148,0,10.5,65448.2,0.10356892932120364
2,297.5,308.1,1334,72.0,151,1,10.600000000000023,96048.0,0.11319340329835083
1,297.4,308.0,1423,38.0,154,0,10.600000000000023,54074.0,0.10822206605762473
1,297.4,307.9,1390,47.7,156,0,10.5,66303.0,0.11223021582733812
2,297.4,307.9,1338,48.5,158,0,10.5,64893.0,0.11808669656203288
0,297.3,307.9,1461,37.5,161,0,10.599999999999966,54787.5,0.11019849418206708
2,297.4,307.9,1627,34.3,166,0,10.5,55806.1,0.10202827289489859
1,297.3,307.8,1385,44.4,169,0,10.5,61494.0,0.1220216606498195
2,297.3,307.8,1538,48.0,171,0,10.5,73824.0,0.11118335500650195
1,297.4,307.9,1557,35.5,174,0,10.5,55273.5,0.11175337186897881
1,297.4,307.9,1606,33.4,176,0,10.5,53640.399999999994,0.1095890410958904
2,297.5,308.0,1430,44.5,178,0,10.5,63635.0,0.12447552447552447
2,297.4,308.0,1601,34.6,181,0,10.600000000000023,55394.600000000006,0.11305434103685197
1,297.4,308.0,1356,51.9,184,0,10.600000000000023,70376.4,0.13569321533923304
2,297.5,308.2,1624,30.9,186,0,10.699999999999989,50181.6,0.1145320197044335
1,297.5,308.2,1327,56.5,189,0,10.699999999999989,74975.5,0.14242652599849284
1,297.6,308.3,1410,47.0,191,0,10.699999999999989,66270.0,0.13546099290780142
1,297.6,308.3,1478,42.3,193,0,10.699999999999989,62519.399999999994,0.13058186738836267
1,297.6,308.4,1460,40.3,195,0,10.799999999999955,58837.99999999999,0.13356164383561644
1,297.5,308.3,1435,40.3,197,0,10.800000000000011,57830.49999999999,0.1372822299651568
0,297.4,308.2,1359,46.9,199,0,10.800000000000011,63737.1,0.14643119941133187
1,297.4,308.1,1729,31.7,204,0,10.700000000000045,54809.299999999996,0.11798727588201273
0,297.3,308.0,1384,49.1,206,0,10.699999999999989,67954.40000000001,0.14884393063583815
1,297.4,308.2,1297,52.1,211,0,10.800000000000011,67573.7,0.16268311488049345
1,297.5,308.4,1633,33.3,213,0,10.899999999999977,54378.899999999994,0.13043478260869565
2,297.5,308.4,1505,37.2,215,0,10.899999999999977,55986.00000000001,0.14285714285714285
1,297.5,308.4,1433,50.0,218,0,10.899999999999977,71650.0,0.15212840195394278
1,297.4,308.4,1369,50.6,220,1,11.0,69271.40000000001,0.16070124178232287
1,297.4,308.3,1475,40.5,222,1,10.900000000000034,59737.5,0.15050847457627117
1,297.4,308.3,1561,38.3,0,0,10.900000000000034,59786.299999999996,0.0
1,297.4,308.3,1472,45.5,2,0,10.900000000000034,66976.0,0.001358695652173913
1,297.5,308.4,1441,44.5,4,0,10.899999999999977,64124.5,0.002775850104094379
2,297.5,308.5,1401,50.5,6,0,11.0,70750.5,0.004282655246252677
1,297.5,308.5,1691,33.1,9,0,11.0,55972.100000000006,0.005322294500295683
1,297.6,308.6,1382,47.1,11,0,11.0,65092.200000000004,0.007959479015918957
1,297.6,308.6,1355,46.4,13,0,11.0,62872.0,0.00959409594095941
1,297.6,308.6,1529,45.3,15,0,11.0,69263.7,0.009810333551340745
1,297.7,308.7,1829,24.9,17,0,11.0,45542.1,0.009294696555494806
0,297.6,308.6,1480,39.8,19,0,11.0,58903.99999999999,0.012837837837837839
1,297.6,308.5,1475,42.4,24,0,10.899999999999977,62540.0,0.016271186440677966
2,297.6,308.5,1431,52.6,26,0,10.899999999999977,75270.6,0.01816911250873515
1,297.5,308.3,1437,42.3,29,0,10.800000000000011,60785.1,0.020180932498260265
2,297.5,308.3,1476,45.6,31,0,10.800000000000011,67305.6,0.02100271002710027
0,297.5,308.4,1490,39.7,34,0,10.899999999999977,59153.00000000001,0.022818791946308724
1,297.4,308.3,1632,33.5,39,0,10.900000000000034,54672.0,0.02389705882352941
1,297.4,308.2,1402,49.7,41,0,10.800000000000011,69679.40000000001,0.029243937232524966
1,297.4,308.3,1347,45.8,43,0,10.900000000000034,61692.6,0.03192279138827023
1,297.5,308.4,1747,31.0,45,0,10.899999999999977,54157.0,0.02575844304522038
0,297.5,308.5,1557,39.1,47,0,11.0,60878.700000000004,0.03018625561978163
1,297.4,308.4,1371,57.4,52,0,11.0,78695.4,0.03792851932895697
0,297.3,308.3,1506,37.0,54,0,11.0,55722.0,0.035856573705179286
1,297.3,308.3,1590,35.5,59,0,11.0,56445.0,0.03710691823899371
1,297.4,308.3,1336,53.7,61,0,10.900000000000034,71743.2,0.04565868263473054
1,297.3,308.3,1411,43.2,63,0,11.0,60955.200000000004,0.0446491849751949
1,297.4,308.3,1704,27.3,65,0,10.900000000000034,46519.200000000004,0.03814553990610329
1,297.5,308.4,1723,27.3,67,0,10.899999999999977,47037.9,0.038885664538595474
1,297.5,308.5,1459,39.7,69,0,11.0,57922.3,0.047292666209732694
1,297.6,308.5,1572,35.9,71,0,10.899999999999977,56434.799999999996,0.045165394402035625
1,297.5,308.4,1384,56.0,73,0,10.899999999999977,77504.0,0.052745664739884394
1,297.6,308.6,1383,47.5,75,0,11.0,65692.5,0.05422993492407809
2,297.6,308.5,1360,48.6,77,0,10.899999999999977,66096.0,0.05661764705882353
2,297.5,308.4,1596,36.6,80,0,10.899999999999977,58413.600000000006,0.05012531328320802
1,297.5,308.5,1448,54.3,83,0,11.0,78626.4,0.057320441988950276
2,297.6,308.5,1443,38.2,85,0,10.899999999999977,55122.600000000006,0.058905058905058906
2,297.6,308.6,1492,35.5,88,0,11.0,52966.0,0.058981233243967826
1,297.5,308.6,1497,43.9,91,0,11.100000000000023,65718.3,0.06078824315297261
1,297.5,308.5,1530,38.5,93,0,11.0,58905.0,0.060784313725490195
2,297.4,308.4,1478,46.2,95,0,11.0,68283.6,0.06427604871447902
1,297.4,308.4,1328,61.8,98,0,11.0,82070.4,0.07379518072289157
0,297.4,308.3,1771,27.4,100,0,10.900000000000034,48525.399999999994,0.05646527385657821
2,297.4,308.4,1564,35.0,105,0,11.0,54740.0,0.06713554987212277
0,297.3,308.3,1461,41.5,108,0,11.0,60631.5,0.07392197125256673
2,297.4,308.3,1335,57.9,113,0,10.900000000000034,77296.5,0.08464419475655431
2,297.4,308.4,1441,46.8,116,0,11.0,67438.8,0.08049965301873699
1,297.3,308.3,1268,60.6,119,0,11.0,76840.8,0.09384858044164038
2,297.3,308.3,1697,27.4,121,0,11.0,46497.799999999996,0.0713022981732469
1,297.4,308.4,1421,46.0,124,0,11.0,65366.0,0.08726249120337791
1,297.4,308.5,1496,36.4,126,0,11.100000000000023,54454.4,0.08422459893048129
1,297.5,308.5,1375,55.6,128,0,11.0,76450.0,0.09309090909090909
1,297.4,308.5,1295,52.1,130,0,11.100000000000023,67469.5,0.10038610038610038
1,297.4,308.5,1643,33.8,132,0,11.100000000000023,55533.399999999994,0.08034083992696288
1,297.5,308.6,1514,36.9,134,0,11.100000000000023,55866.6,0.08850726552179657
1,297.5,308.6,1671,29.4,136,0,11.100000000000023,49127.399999999994,0.08138839018551765
0,297.5,308.6,1355,58.9,138,0,11.100000000000023,79809.5,0.1018450184501845
1,297.6,308.7,1365,50.6,143,0,11.099999999999966,69069.0,0.10476190476190476
1,297.5,308.7,1407,42.5,145,0,11.199999999999989,59797.5,0.10305614783226724
2,297.5,308.8,1455,46.1,147,0,11.300000000000011,67075.5,0.10103092783505155
1,297.5,308.8,1502,45.9,150,0,11.300000000000011,68941.8,0.09986684420772303
2,297.5,308.8,1471,52.3,152,0,11.300000000000011,76933.3,0.10333106730115568
1,297.5,308.9,1581,30.4,155,0,11.399999999999977,48062.399999999994,0.09803921568627451
1,297.5,308.8,1530,37.8,157,0,11.300000000000011,57833.99999999999,0.10261437908496732
1,297.5,308.8,1312,50.3,159,0,11.300000000000011,65993.59999999999,0.1211890243902439
1,297.4,308.6,1494,42.6,161,0,11.200000000000045,63644.4,0.10776439089692101
2,297.4,308.6,1528,29.1,163,0,11.200000000000045,44464.8,0.10667539267015706
0,297.3,308.6,1688,29.4,166,0,11.300000000000011,49627.2,0.09834123222748815
2,297.3,308.5,1520,42.4,171,0,11.199999999999989,64448.0,0.1125
2,297.3,308.5,1664,28.9,174,0,11.199999999999989,48089.6,0.1045673076923077
1,297.3,308.5,1514,44.5,177,0,11.199999999999989,67373.0,0.11690885072655217
1,297.3,308.5,1456,54.2,179,0,11.199999999999989,78915.2,0.12293956043956043
1,297.2,308.5,1494,39.6,181,0,11.300000000000011,59162.4,0.12115127175368139
1,297.2,308.4,1605,30.0,183,0,11.199999999999989,48150.0,0.11401869158878504
2,297.2,308.5,1353,46.5,185,0,11.300000000000011,62914.5,0.1367331855136733
1,297.2,308.5,1447,47.9,188,0,11.300000000000011,69311.3,0.1299239806496199
1,297.2,308.5,1588,40.4,190,0,11.300000000000011,64155.2,0.11964735516372796
0,297.2,308.5,1524,41.4,192,0,11.300000000000011,63093.6,0.12598425196850394
2,297.2,308.5,1611,31.6,197,0,11.300000000000011,50907.600000000006,0.122284295468653
2,297.2,308.5,1604,34.9,200,0,11.300000000000011,55979.6,0.12468827930174564
1,297.1,308.5,1483,46.9,203,0,11.399999999999977,69552.7,0.1368846931894808
